8.308068374370522591e+00 1.193380898486551267e+00 1.486337503279569150e+00 3.101559937456293436e+00 7.178835582112504277e+00 -2.030383740571055196e+00
8.586816285721896591e+00 1.082318189384422924e+00 1.772420882499665673e+00 3.368569493732007647e+00 6.781501819360374661e+00 5.810449305083370319e+00
1.177763659680913833e+01 8.081059186636985192e-01 2.271516854847033695e+00 3.857408798025152130e+00 6.489071162441272911e+00 6.375435734489109940e+00
9.399921303691780139e+00 -3.207701340942476609e+00 -2.564436880492042548e-01 2.894941849501036835e+00 4.318805894459200267e+00 -2.782383942463002136e+00
