2.097054806426974782e-02 1.116062280864476008e-01 5.852617952528735845e-01 8.808387584232970635e-01
2.314105097958535015e-02 1.322792255292596086e-01 8.112141514854206426e-01 9.905666568720608023e-01
2.216461543368117640e-02 1.047510113729814007e-01 6.895293347927461403e-01 9.213227494565727760e-01
2.067884467522968645e-02 1.217310596873524831e-01 4.889868063506077611e-01 1.038025937944654808e+00
2.063378241088364984e-02 1.131830983182924022e-01 5.790816886001849406e-01 9.621305551528134270e-01
2.264536294958858706e-02 1.367424948358052506e-01 7.894336959308362323e-01 1.063682329951826988e+00
2.342961459089936208e-02 1.085183985696946823e-01 7.098647003235940556e-01 8.970382486144512502e-01
2.139360549403554815e-02 1.279149872339519767e-01 4.752862931273675318e-01 9.963917922112933701e-01
2.136844592952250391e-02 1.053816307606638414e-01 8.587572179227271896e-01 9.246692648351726440e-01
2.408384226020994154e-02 1.223071840435968477e-01 6.171870258123591801e-01 1.040002146783630677e+00
2.313345545347161511e-02 1.130229856420268825e-01 5.256360974134925979e-01 8.765914511899195460e-01
2.114975877277271848e-02 1.327095010102953276e-01 7.248902221554186509e-01 9.790294135591691704e-01
2.109925289572844864e-02 1.046934488679064496e-01 4.916885005556995702e-01 1.014999820226937910e+00
2.292490054877121750e-02 1.271246501912618454e-01 6.947573581460767533e-01 9.274101173485573835e-01
2.393829009830911181e-02 1.154584231775533237e-01 8.699696439818583871e-01 9.775485672526533776e-01
2.196417586809039368e-02 1.353346832276079714e-01 6.359725867902187302e-01 8.788246943698937441e-01
2.125083370483053444e-02 1.117940317960262470e-01 7.661210984377181399e-01 1.042637535469062682e+00
2.321856114461070403e-02 1.294710549576053582e-01 5.377244310001322303e-01 9.462523730796281729e-01
2.264147994021448521e-02 1.011203230226261351e-01 6.196653234567822688e-01 9.894311176103206540e-01
2.049873267718369668e-02 1.205419540971421621e-01 8.498099736924434877e-01 8.892032348969931554e-01
2.066970116950865924e-02 1.026687038872872576e-01 7.173466709327207536e-01 8.842703717177371470e-01
2.239526183012845520e-02 1.224521251871510119e-01 4.956002317959737891e-01 9.914595462185745722e-01
2.283245118087226869e-02 1.119549780663193217e-01 5.991693608982653352e-01 9.427279297077710840e-01
2.130576452579351077e-02 1.306958266072929531e-01 8.989232555250845635e-01 1.035732855342409886e+00
2.211282157110608382e-02 1.166132452260200819e-01 5.479414517084341130e-01 9.272184583941972535e-01
2.413590510443610129e-02 1.360646389370440135e-01 7.709542253280687873e-01 1.006159204290256071e+00
2.351026858476566728e-02 1.089727228409596849e-01 9.080834927089950215e-01 9.408484834001746844e-01
2.112692600121363409e-02 1.248500248287441605e-01 6.787921637385525564e-01 1.049598091066882510e+00
2.111232262986514549e-02 1.133592972733920429e-01 8.477411651296843376e-01 9.955241221012902653e-01
2.324911590655940816e-02 1.340951236741323160e-01 6.022076035399042127e-01 8.705705605748141895e-01
2.380191982905982551e-02 1.021329180993091612e-01 5.021183825511349452e-01 1.047604831999034758e+00
2.202369894987837168e-02 1.259676584480410311e-01 6.990592841463987295e-01 9.402582683758976545e-01
2.092221864393679909e-02 1.090072699487283220e-01 6.635785600992972766e-01 9.746824454170703866e-01
2.327174190227756720e-02 1.253108140347168886e-01 8.653043467499224040e-01 8.826764950249490482e-01
2.231667900368031893e-02 1.204387615285172491e-01 7.555842732368582837e-01 1.019397496313608320e+00
2.059555827918033155e-02 1.372235203423287919e-01 4.628235354624203879e-01 9.167286585978992042e-01
2.060626200772516098e-02 1.085349163271877582e-01 8.284765603992362282e-01 1.036940485288545544e+00
2.233153613602766388e-02 1.301578643717322958e-01 6.177508015468283764e-01 9.351203001976253759e-01
2.334746808237935997e-02 1.184520282902496030e-01 4.674144932276277364e-01 9.828664320122028064e-01
2.142139768675838801e-02 1.365189853220601934e-01 7.146063265113967722e-01 8.830544795982684381e-01
2.200644247210943247e-02 1.134776851808318027e-01 6.795182171344634758e-01 1.012818434757354114e+00
2.391301996968295610e-02 1.316808328834996877e-01 8.756099438215351194e-01 9.143971217419720743e-01
2.271023350169778729e-02 1.044210799766886466e-01 7.981439589119349032e-01 9.589808661872608608e-01
2.056977211410397632e-02 1.206857433451934830e-01 5.583726193695506268e-01 8.784219960227662716e-01
2.132253954557271347e-02 1.167941215379940390e-01 7.050386553566836412e-01 9.404985381871102668e-01
2.317316136753966652e-02 1.347366024295276743e-01 4.899509122978455977e-01 1.044679555584499209e+00
2.402493147746895610e-02 1.030901561823542867e-01 6.088596367787815211e-01 8.898457568969976306e-01
2.220363074583329988e-02 1.221631767100095217e-01 8.404858539078667867e-01 9.681257822303426241e-01
2.172037559944477864e-02 1.030011925134359935e-01 5.224386641412568366e-01 9.468981096110632434e-01
2.391863701631231562e-02 1.182526243577730063e-01 7.527855992615459790e-01 1.053462405333598806e+00
2.259131649079706636e-02 1.130788042252688086e-01 8.913731307624462863e-01 9.123776497113967876e-01
2.058250536072575923e-02 1.302016895981823186e-01 6.646418167912496733e-01 1.011054495284045007e+00
2.045718776770733341e-02 1.131633474210063661e-01 4.952450955878592853e-01 9.856670454480660482e-01
2.263792866528473169e-02 1.308723036873927215e-01 7.234491339673762011e-01 8.822609484650004719e-01
2.380022706602106033e-02 1.022307735276526547e-01 8.638414878283289244e-01 1.010987899845263716e+00
2.149713883358185529e-02 1.212286916201023301e-01 6.077434330624027492e-01 9.222798789825896737e-01
2.223992838673650649e-02 1.095983967342974846e-01 7.277718703653116572e-01 9.814446497545542547e-01
2.399095056097369505e-02 1.269296185678863709e-01 5.035589657362966598e-01 9.032567446967629810e-01
2.318073506055214408e-02 1.180548743830108493e-01 6.433740651807922095e-01 1.040416429917712104e+00
2.146050912873858837e-02 1.380289062300262271e-01 8.507385168874276316e-01 9.664248524670003837e-01
2.066975552388597426e-02 1.028210666348321201e-01 5.923580903739908976e-01 9.235694411651108604e-01
2.296866090201769503e-02 1.242525150314022081e-01 8.147028832676463939e-01 1.020855339060055211e+00
2.422961870038423809e-02 1.110217624891755295e-01 7.192820305112745949e-01 9.609536104448938021e-01
2.166541193256234232e-02 1.350928028683041626e-01 5.050994556736907448e-01 1.054019443683898771e+00
2.129786014173326580e-02 1.172811051178712094e-01 8.703615209845472211e-01 8.794860386741804037e-01
2.323955776026436632e-02 1.366189388536317717e-01 6.464550882889007477e-01 9.821612066875404778e-01
2.247999009337554865e-02 1.107680039226919683e-01 5.138106607208690058e-01 9.295670399606758005e-01
2.028321658297317989e-02 1.280509190286668320e-01 7.191690544128572782e-01 1.040312096304789158e+00
2.053580409191360645e-02 1.029412240715377180e-01 5.123574162887813976e-01 9.924981120624566389e-01
2.229273142682677497e-02 1.251081991070702726e-01 7.789883752046015131e-01 9.206285449536142362e-01
2.330776270548762588e-02 1.136569104798790392e-01 8.970750779016257725e-01 1.044830225312421534e+00
2.151373750699885068e-02 1.322008246262655617e-01 6.691310716045261175e-01 9.482594752248844072e-01
2.185130579087041225e-02 1.170663466588353213e-01 7.304120231337323244e-01 9.936410339866540431e-01
2.385578351506188396e-02 1.371253424672808086e-01 5.063146308374633087e-01 8.820499100491826505e-01
2.266264103465982782e-02 1.140080417853996386e-01 5.882936134332864553e-01 1.048154409584307167e+00
2.078277486422647549e-02 1.259519888413067334e-01 8.333136020338272054e-01 9.386462135975119914e-01
2.133751943703533077e-02 1.122512217089682018e-01 6.406272129938364035e-01 8.726289034727060523e-01
2.304363485213018967e-02 1.297108142017167620e-01 8.548572827009645048e-01 9.745687731549748101e-01
2.395807662216734024e-02 1.018373880285983607e-01 7.480572300436949540e-01 9.108228875451158668e-01
2.204860511152069089e-02 1.226240856415682784e-01 5.199520735919348491e-01 1.024225374222059726e+00
2.152129700993716394e-02 1.012115128590360263e-01 7.674151647953340039e-01 9.106420911207045998e-01
2.359913127347025574e-02 1.228305700761327668e-01 5.704423869523072010e-01 1.015327250652550362e+00
2.265369069904307059e-02 1.155336545604530030e-01 4.894017628755417126e-01 9.666928501009671715e-01
2.049160953353495324e-02 1.360483038476808793e-01 6.826833268026771817e-01 1.054474444278737044e+00
2.063618220294301947e-02 1.178686150033540908e-01 8.596576156098496568e-01 1.041874613092530710e+00
2.287579740237304440e-02 1.385929309609728044e-01 6.478249512464112625e-01 9.397127140306306137e-01
2.374279486950064272e-02 1.083352854027864048e-01 5.803428444638696337e-01 9.688728336449000667e-01
2.150627245198005744e-02 1.303682464645272154e-01 7.915315565107142737e-01 8.754763190792849148e-01
2.184731334977837655e-02 1.010033169673170972e-01 5.732698028434262127e-01 1.059974513520777206e+00
2.400701094521260834e-02 1.209179896452924480e-01 7.889895086888177866e-01 9.596164736256540539e-01
2.316048251692280277e-02 1.153716340419448372e-01 7.025994472868783980e-01 1.013370928793108305e+00
2.130848243154490756e-02 1.374637982339916298e-01 4.938589741354107443e-01 9.006053934681850226e-01
2.142415061252216785e-02 1.079502570299037262e-01 7.810712072581733612e-01 9.460865291100102326e-01
2.335130505955326785e-02 1.302437001537794792e-01 5.474473419781165084e-01 1.042368505727546912e+00
2.420818523868193545e-02 1.168581439344838074e-01 6.381318002154506841e-01 8.925726187006064460e-01
2.215553400678679785e-02 1.361343775625687980e-01 8.575611042243180826e-01 9.844158684794638292e-01
2.175444213674050317e-02 1.118200068472620379e-01 4.741744101849431070e-01 9.176947175237479826e-01
2.333181327531952051e-02 1.338378634822419699e-01 7.063021133854293643e-01 1.016011574332156719e+00
2.250039786963878297e-02 1.016702716857861150e-01 8.720675785885184661e-01 8.913122931365400348e-01
2.043968071098925879e-02 1.244577333626445681e-01 6.191631221716511480e-01 9.701508315920464032e-01
2.029134804585255858e-02 1.174813706152537662e-01 7.977564302099602322e-01 8.998342995981558623e-01
2.250514163210832683e-02 1.354742520406805872e-01 5.587903635986322115e-01 9.979718013354815787e-01
2.338434819438655818e-02 1.033831347274175860e-01 6.376950773343026402e-01 9.567081129746883850e-01
2.129430302366431757e-02 1.222677797077753592e-01 8.787148790190042469e-01 1.045604526252566391e+00
2.201139326108119548e-02 1.068247870486541684e-01 4.806891113568284579e-01 8.753312363481090541e-01
2.385775618566405437e-02 1.254080327776066484e-01 7.160871504248419450e-01 9.848807269884448656e-01
2.301367388501450797e-02 1.157461285093610015e-01 8.302565381499080743e-01 9.219277574198360137e-01
2.074788583061715555e-02 1.341730449344858966e-01 6.299402588049586305e-01 1.007785016460446714e+00
2.139521228254873120e-02 1.031336417568196606e-01 8.921508767049213251e-01 9.841445902016640046e-01
2.308099196051178331e-02 1.202217187339656018e-01 7.076569875332913151e-01 8.859085816264465896e-01
2.390602959701110600e-02 1.108871133777692003e-01 4.946599979571733030e-01 1.045669772561276911e+00
2.204385506269832332e-02 1.293948494607729260e-01 7.441053414796601206e-01 9.391452391241694730e-01
2.161754117060791722e-02 1.169052609613556032e-01 5.947840756985723898e-01 1.017464871522177239e+00
2.380846790319912296e-02 1.363498339293660877e-01 8.531467032264344885e-01 9.334583766258032211e-01
2.302423820989490250e-02 1.056292701314524851e-01 7.246472496631276572e-01 1.058856690313874527e+00
2.037293454230820755e-02 1.247552873727544032e-01 5.372143160281303009e-01 9.515894748764892608e-01
2.076914376220042463e-02 1.048215262372178824e-01 6.724910534619118474e-01 9.197569268132453901e-01
2.241416673373984245e-02 1.272644814758881193e-01 8.954439192373598866e-01 1.008987020700320869e+00
2.364937398894702628e-02 1.164687215037409213e-01 7.627123573304827042e-01 8.713589332012400268e-01
2.159056713427847871e-02 1.367756556971378157e-01 5.626816452506349098e-01 9.607090860065542470e-01
2.190017410598445180e-02 1.103293846835670111e-01 8.554278319531060104e-01 9.321645471666157867e-01
2.409709185610912213e-02 1.307553203856666457e-01 6.043532128286044358e-01 1.056257854368510385e+00
2.311108654740727519e-02 1.045609767568995985e-01 4.842323382330713244e-01 8.795593540495518781e-01
2.074036527738946922e-02 1.214693764008210053e-01 7.295276270282521347e-01 9.830399070660331695e-01
2.045632380120215518e-02 1.151486068324017176e-01 4.983797277383398283e-01 1.050412574814564515e+00
2.242976593132271768e-02 1.342149020871485632e-01 7.833015468138069259e-01 9.660023456041861856e-01
2.376358798924083429e-02 1.112667499369042884e-01 8.398026082353716726e-01 1.000380739880828207e+00
2.198013816436483053e-02 1.282547493139380435e-01 6.216031235725365534e-01 8.927285864267976434e-01
2.153847006602735772e-02 1.038971064032574443e-01 6.609485868339437520e-01 1.039420579382802856e+00
2.322137235053830726e-02 1.237236699427815279e-01 5.301108704019765749e-01 9.508303844491707846e-01
2.227322630939540180e-02 1.158037903384434852e-01 5.946846714001848833e-01 9.651718006554176332e-01
2.043722615386938182e-02 1.375207604137387574e-01 8.353484134028846819e-01 8.746023456981582012e-01
2.078130083297894184e-02 1.114264582974904827e-01 4.694360369341474826e-01 1.021912113984936088e+00
2.224624997858246772e-02 1.349041434842102871e-01 7.822640234213864563e-01 9.177955501733942034e-01
2.315517534192868335e-02 1.024763445334942319e-01 8.706688515955799401e-01 9.795580486468462578e-01
2.123151729999023588e-02 1.273380158117607963e-01 6.485786075544019980e-01 8.725261558140848805e-01
2.196599693397186664e-02 1.106894093495369991e-01 7.037820166080167583e-01 1.056114204650685950e+00
2.376847415808105990e-02 1.288070273578275637e-01 4.930211676455321657e-01 9.383663034657580004e-01
2.278681421630905646e-02 1.219253525963869683e-01 5.856113421015137765e-01 9.944418234889588204e-01
2.067327779148801781e-02 1.348582861722688875e-01 8.930039729600272036e-01 9.067677329086344384e-01
2.119492298787039111e-02 1.006673105129924500e-01 6.950936717426025035e-01 9.598289772160724098e-01
2.289900995980307177e-02 1.214415168439002407e-01 8.838940187035808638e-01 1.036497635634326064e+00
2.404960883375957537e-02 1.081724120154040486e-01 7.772883003650006284e-01 8.889038256672494587e-01
2.188119535291698642e-02 1.287229945161777744e-01 5.800212169701168818e-01 1.006980699314270700e+00
2.137188333995474268e-02 1.157605346065905261e-01 8.631718096489771064e-01 9.185845760407675975e-01
2.390097286966718845e-02 1.378131602910329656e-01 6.562205620933139194e-01 1.022094729163649740e+00
2.237972971920979340e-02 1.031703060937947947e-01 5.273044093115221154e-01 8.778034432008384735e-01
2.051321398602926060e-02 1.266379038552092884e-01 7.042536155157183009e-01 9.952195886154020510e-01
2.073030666261315227e-02 1.043624153231385993e-01 8.907952720637042354e-01 1.003926392181200056e+00
2.267200143698427581e-02 1.262344512660872886e-01 6.334571699951742074e-01 8.884891893721154066e-01
2.377484160650888967e-02 1.159595693559069690e-01 5.388536454901442507e-01 1.064500000000000002e+00
2.170566173176072255e-02 1.376198956063587331e-01 7.998188363387788158e-01 9.338317707367848053e-01
2.223614188573959372e-02 1.096397476968946488e-01 6.323609651338089055e-01 9.836700416118455692e-01
2.383478600674636752e-02 1.309559154374459744e-01 8.094787771062351700e-01 8.871362260756994189e-01
2.336678083488948066e-02 1.019704218575564203e-01 7.206847655736118297e-01 1.020430425670667773e+00
2.134558123951872319e-02 1.211539157310207171e-01 5.054414010757226627e-01 9.210105314536983778e-01
2.105709315366441001e-02 1.227095631520574021e-01 7.857300264716546856e-01 8.756348688089476973e-01
2.295294291000512729e-02 1.333641311591295120e-01 5.012938932592102548e-01 9.839413673160618545e-01
2.399812893689245996e-02 1.098190733757011678e-01 6.118529284165422633e-01 9.280324918629968556e-01
2.193732649504465115e-02 1.267898325435878049e-01 8.222268051660549526e-01 1.034101333183794935e+00
2.103727192844760674e-02 1.046413409717411591e-01 4.859885127062911758e-01 8.920734504140583887e-01
2.347335338053062326e-02 1.239462434793648093e-01 6.651532559215785900e-01 1.010116090455879467e+00
2.240450142033792794e-02 1.148583778293654073e-01 8.067491436901755852e-01 9.562973117437544301e-01
2.048987146747478089e-02 1.362220306074470866e-01 5.701718407346558770e-01 1.053149892691770617e+00
2.044728361571101702e-02 1.095156981829518011e-01 8.210820490566222984e-01 9.317845276110924280e-01
2.241537741262315461e-02 1.273874871588054347e-01 5.654479795654404617e-01 1.037183272457689487e+00
2.335693746808848933e-02 1.162264506048006074e-01 6.696201439227356111e-01 8.782152725002525528e-01
2.138045835351328958e-02 1.352921945985389729e-01 8.817345096476912891e-01 1.005283884065361732e+00
2.167020006346074418e-02 1.178884930348678833e-01 4.595306128184770689e-01 9.532855672944284819e-01
2.374453650172804464e-02 1.358276881669737146e-01 7.710658620292503151e-01 1.049119026107959041e+00
2.301239184418065256e-02 1.082534719890274472e-01 8.230782029871487326e-01 9.259716118835997767e-01
2.104092629611211893e-02 1.315684704325282006e-01 5.877100591072100810e-01 1.010943823038179312e+00
2.127950734995828416e-02 1.117679273655902000e-01 8.785417969116597892e-01 1.051698617383870937e+00
2.233108109659458565e-02 1.319963481184976140e-01 6.397337297492684538e-01 9.414630060128844624e-01
2.394133187580860245e-02 1.042463024387217663e-01 5.021507832018138329e-01 1.005699869377997269e+00
2.215292770917437482e-02 1.214073195879422085e-01 7.337138337928048593e-01 8.671916037247683340e-01
2.209208445839757826e-02 1.081160036789475254e-01 5.903951915761388447e-01 1.028740091085973418e+00
2.363219321068425749e-02 1.261300225030695943e-01 7.936429316934837663e-01 9.276299164652049845e-01
2.259930545049590456e-02 1.151803318802882420e-01 6.742145090850835132e-01 9.743860234200638626e-01
2.059575963767472026e-02 1.356484976429985223e-01 5.134723488270840352e-01 8.788049826649307894e-01
2.042567668579498008e-02 1.153215459346741967e-01 6.169486406384393495e-01 8.847509139157240243e-01
2.283078937109910347e-02 1.361416850072702800e-01 8.869678460078165294e-01 9.989879945912227832e-01
2.359003987699437657e-02 1.007536026776985616e-01 7.552484012451761153e-01 9.559816106157510429e-01
2.195816711326187276e-02 1.267372467639540923e-01 5.129803086607840346e-01 1.047289721676607277e+00
2.219786807527810574e-02 1.041692668000235578e-01 7.930742459263779853e-01 8.783706278660671218e-01
2.410768615002421497e-02 1.200333613509774883e-01 5.609425456031682522e-01 9.792202864908912119e-01
2.333721759594101566e-02 1.100471285796779664e-01 5.191304214634933079e-01 9.151529887556170140e-01
2.121799101011994163e-02 1.290463968039163301e-01 7.119676439952700164e-01 1.021475797575856603e+00
2.074121235053770843e-02 1.089423097629970416e-01 5.778700149788027485e-01 9.785087216765148144e-01
2.230164215592759722e-02 1.277515792429725627e-01 8.170842680053946872e-01 8.665471705611975661e-01
2.372854442573130163e-02 1.183777535135256409e-01 8.976358498967136335e-01 1.021282289961023659e+00
2.181097585375840059e-02 1.393606532470769710e-01 7.087086661929042908e-01 9.234170429979238204e-01
2.133513324052015159e-02 1.127375640815847235e-01 7.473315980895646193e-01 1.003590361849654222e+00
2.328292220143599045e-02 1.338842559157175094e-01 5.029842507933711682e-01 9.093915237315406408e-01
2.234871653365685593e-02 1.045942499935784004e-01 6.574687466685722459e-01 1.052452906411855293e+00
2.081536008276379732e-02 1.202591617181850842e-01 8.829607609316609818e-01 9.270370713751454606e-01
2.075377732947164197e-02 1.123025678022098461e-01 6.601692837890433818e-01 8.750229828933713261e-01
2.246343881621721758e-02 1.286817450801195917e-01 8.955440370161702468e-01 9.642831125452410168e-01
2.368693590747007055e-02 1.220637025055645308e-01 7.200786290439932236e-01 9.129984372938991788e-01
2.132729215359853783e-02 1.359595723286086411e-01 4.967433596370705584e-01 1.016714321551579259e+00
2.194418913663659376e-02 1.130809761594197271e-01 8.546703213670617805e-01 8.904510524887474521e-01
2.396385259479850635e-02 1.343784490065934034e-01 7.110298348220083220e-01 9.882361944434487899e-01
2.286734070570525801e-02 1.044234693838118899e-01 5.681430379559533339e-01 9.587345440777924610e-01
2.039347583589309898e-02 1.222932349788101170e-01 7.837172829021568088e-01 1.045570436096927569e+00
2.151127781240583930e-02 1.184476477248966042e-01 4.674408974600010591e-01 9.973454973904376519e-01
2.324361325841975412e-02 1.340907732506267103e-01 6.769651553095931140e-01 9.000678747936452506e-01
2.396903092060796714e-02 1.029679088810382670e-01 8.455793342242207133e-01 1.047136749100212594e+00
2.209884410226781518e-02 1.240794438817610368e-01 6.100838653937660228e-01 9.650550654460193778e-01
2.179939766355553504e-02 1.050768300556073204e-01 7.741868777849916228e-01 9.777089899136828244e-01
2.371227347169576130e-02 1.194870318453877672e-01 5.867748031045895152e-01 8.691486453737269358e-01
2.291047400873378811e-02 1.100190151066641614e-01 6.594050046856886338e-01 1.016537385347625166e+00
2.061021224330687393e-02 1.283954001188208349e-01 8.873580373046346947e-01 9.253730113381890554e-01
2.063161445208959444e-02 1.090244191145537250e-01 6.848079245058064091e-01 9.523758036168452623e-01
2.276014418683677126e-02 1.290894650900341334e-01 4.795721186567054040e-01 1.049391881986202479e+00
2.402375581561250195e-02 1.018468451827269361e-01 5.910190392959986383e-01 9.319015218674222556e-01
2.177393636115266401e-02 1.194740334267523629e-01 8.043310406422097270e-01 1.004310552630155673e+00
2.251162188953984358e-02 1.056633310830540490e-01 5.042515226882033907e-01 9.114627351196584737e-01
2.388851906781555220e-02 1.298473508783244412e-01 6.899083218478286872e-01 1.023837645009449737e+00
2.313079114137479159e-02 1.162495519832242863e-01 8.808068717273133119e-01 8.766454609456931779e-01
2.134943356213571050e-02 1.357579309703854931e-01 6.584501057038262273e-01 9.820163176815740469e-01
2.072296992677769012e-02 1.035618634375377600e-01 8.680778243141002992e-01 1.048408271776307243e+00
2.304894170468607326e-02 1.248315672009194383e-01 6.287260076100409378e-01 9.350062388346987996e-01
2.424966838402933811e-02 1.161811398691242059e-01 4.803137430070264502e-01 1.011263397332728520e+00
2.210613912646353443e-02 1.382163661271535726e-01 7.489124553636111736e-01 8.849375672404156123e-01
2.143614513587629652e-02 1.161452127070554813e-01 6.678422910885069008e-01 1.048810605695632781e+00
2.320304242952838172e-02 1.383213463573139956e-01 8.625717091740113807e-01 9.632864517946392313e-01
2.244846396418432796e-02 1.090979001409032034e-01 7.446414625804471665e-01 1.023629106453386672e+00
2.038440148457250703e-02 1.309860616744436546e-01 5.251485420484109934e-01 9.289072923134732429e-01
2.044812151746716253e-02 1.223673427286303267e-01 8.091130704034045218e-01 9.731836820452446357e-01
2.236354927847441013e-02 1.380794412062646415e-01 5.818341221346545744e-01 8.873833463424991574e-01
2.339349916455979450e-02 1.097431651407429209e-01 4.774149928784145458e-01 1.034762840827306185e+00
2.144847956299876512e-02 1.336123266956915356e-01 7.155943299909237609e-01 9.237874311930736049e-01
