 #descriptor  wb  wc  Ol  lnAs  ns  w  Om  h
0.0229147  0.116835  0.571816  2.76758  1.00899  -0.9585  0.3156  0.6727
0.0229314  0.110246  0.639572  2.71189  0.94316  -0.9795  0.3156  0.6727
0.0230148  0.127198  0.673107  3.06461  0.960039  -0.9195  0.3156  0.6727
0.0230315  0.124143  0.564288  3.33997  0.972337  -1.0945  0.3156  0.6727
0.0230983  0.129893  0.807934  3.05223  0.9516  -1.1585  0.3156  0.6727
0.0231428  0.116416  0.736072  3.40495  0.982946  -0.8005  0.3156  0.6727
0.0232373  0.11989  0.706643  3.13886  1.00248  -1.1395  0.3156  0.6727
0.0232985  0.122885  0.66421  2.97179  0.933757  -1.1435  0.3156  0.6727
0.0233152  0.128276  0.692271  3.52871  1.00609  -0.9095  0.3156  0.6727
0.021157  0.117434  0.762079  3.57202  0.987045  -0.9265  0.3156  0.6727
0.0212126  0.122106  0.729913  2.72736  0.97089  -1.0105  0.3156  0.6727
0.0212793  0.11396  0.722384  2.87897  0.922424  -0.9305  0.3156  0.6727
0.0213183  0.112941  0.573185  2.98416  0.924353  -1.0635  0.3156  0.6727
0.0213739  0.127018  0.56155  3.30285  0.963897  -1.0815  0.3156  0.6727
0.021424  0.13157  0.708012  3.16052  0.975953  -1.1595  0.3156  0.6727
0.021474  0.128875  0.753182  3.34307  0.938097  -0.9595  0.3156  0.6727
0.0215742  0.114798  0.745654  3.14814  0.946777  -1.1975  0.3156  0.6727
0.0215964  0.12606  0.658051  2.79852  0.930863  -1.1775  0.3156  0.6727
0.0216409  0.11959  0.606721  3.5318  1.00875  -0.8685  0.3156  0.6727
0.0217355  0.122825  0.691586  3.70816  0.943643  -1.1235  0.3156  0.6727
0.0217577  0.11995  0.614933  2.6067  0.999101  -0.8285  0.3156  0.6727
0.0218189  0.126479  0.597823  3.02129  0.933998  -0.8375  0.3156  0.6727
0.0218801  0.127617  0.808619  3.26881  1.00417  -1.0535  0.3156  0.6727
0.0219524  0.10791  0.748391  3.3802  0.947742  -0.9785  0.3156  0.6727
0.0219858  0.1136  0.678583  3.06151  0.989939  -0.9895  0.3156  0.6727
0.0220581  0.119111  0.801775  2.551  0.957869  -0.8195  0.3156  0.6727
0.0221026  0.124083  0.796984  2.7614  0.920254  -1.0785  0.3156  0.6727
0.0221916  0.120669  0.549231  2.85421  0.967514  -0.9975  0.3156  0.6727
0.0221972  0.112522  0.559497  3.62462  0.979811  -1.0935  0.3156  0.6727
0.022275  0.108449  0.593033  2.93775  0.952805  -0.8865  0.3156  0.6727
0.0223362  0.118033  0.665579  2.63763  0.972095  -1.1895  0.3156  0.6727
0.0223752  0.128695  0.672423  3.3276  0.978124  -0.8475  0.3156  0.6727
0.0224586  0.121028  0.785349  3.19146  1.0114  -0.8525  0.3156  0.6727
0.0224975  0.109228  0.817516  2.81709  0.992109  -0.9075  0.3156  0.6727
0.0225476  0.116056  0.638203  3.65866  0.927246  -0.9155  0.3156  0.6727
0.0226032  0.122226  0.792877  3.2255  0.950876  -0.9495  0.3156  0.6727
0.0226533  0.125281  0.735388  2.70261  1.00127  -1.0285  0.3156  0.6727
0.0227423  0.123723  0.584135  2.68714  0.916878  -1.1045  0.3156  0.6727
0.0227757  0.130732  0.61904  2.51388  0.960763  -0.9685  0.3156  0.6727
0.0228591  0.111144  0.643678  2.4984  0.994038  -0.8985  0.3156  0.6727
0.0228647  0.109887  0.701852  3.50705  1.00634  -0.8795  0.3156  0.6727
0.0229481  0.124682  0.775767  3.59368  0.964621  -1.1665  0.3156  0.6727
0.0229815  0.110545  0.627253  3.46683  0.928693  -1.1495  0.3156  0.6727
0.0230649  0.116296  0.714856  2.57885  0.935686  -1.0405  0.3156  0.6727
0.0231094  0.111743  0.772345  2.9656  0.982705  -1.1175  0.3156  0.6727
0.0231706  0.130013  0.655313  3.42661  0.941714  -1.0045  0.3156  0.6727
0.0232262  0.115457  0.684742  3.10483  0.955458  -0.8095  0.3156  0.6727
0.0232763  0.117015  0.632043  3.45445  0.985116  -1.1345  0.3156  0.6727
0.0233208  0.129713  0.580029  3.07698  0.995967  -1.0305  0.3156  0.6727
0.0211514  0.11977  0.682689  2.89753  1.00561  -1.1035  0.3156  0.6727
0.0212015  0.123304  0.651891  3.12339  0.937856  -1.0575  0.3156  0.6727
0.0212515  0.112642  0.711434  3.2224  0.957387  -0.9555  0.3156  0.6727
0.0213294  0.125221  0.590295  3.00273  0.990903  -0.8755  0.3156  0.6727
0.0214073  0.110605  0.700483  2.95941  0.918566  -1.1295  0.3156  0.6727
0.0214295  0.127497  0.747707  3.56893  0.963415  -1.1935  0.3156  0.6727
0.0214796  0.115877  0.596455  3.51633  0.986322  -1.1625  0.3156  0.6727
0.0215463  0.123484  0.818885  3.07389  0.954976  -0.9385  0.3156  0.6727
0.0216075  0.126958  0.557444  2.58504  0.938338  -0.9845  0.3156  0.6727
0.0216687  0.109108  0.62999  2.67786  0.930381  -0.9115  0.3156  0.6727
0.0216965  0.130911  0.695693  2.98726  0.947983  -0.8355  0.3156  0.6727
0.0217688  0.10785  0.740863  3.03676  0.997655  -1.0685  0.3156  0.6727
0.0218523  0.120249  0.736757  3.45755  0.995726  -0.8245  0.3156  0.6727
0.021869  0.111444  0.770292  2.8635  0.97957  -0.8145  0.3156  0.6727
0.0219302  0.124742  0.790824  2.79543  1.00971  -0.9445  0.3156  0.6727
0.0219913  0.112163  0.617671  3.63081  0.952564  -0.8455  0.3156  0.6727
0.0220637  0.126  0.562919  3.37401  1.0126  -1.0495  0.3156  0.6727
0.0221304  0.117374  0.813409  3.25644  0.923388  -1.1185  0.3156  0.6727
0.0221805  0.128336  0.603299  2.50459  0.992832  -1.0235  0.3156  0.6727
0.0222417  0.114978  0.728544  3.69888  0.985357  -1.0845  0.3156  0.6727
0.0222917  0.113241  0.573869  3.41113  1.00537  -0.8885  0.3156  0.6727
0.0223084  0.122166  0.660104  3.1698  0.973542  -0.9915  0.3156  0.6727
0.0223974  0.116715  0.775083  3.65556  0.945572  -0.8065  0.3156  0.6727
0.0224363  0.114139  0.636834  2.92228  1.00224  -1.1855  0.3156  0.6727
0.0224864  0.117733  0.577976  2.69951  0.950153  -1.1305  0.3156  0.6727
0.0225643  0.128096  0.805881  3.28737  0.971372  -1.0715  0.3156  0.6727
0.0226199  0.115098  0.582767  2.75521  0.976195  -0.8515  0.3156  0.6727
0.0226588  0.131391  0.725122  2.6562  0.960521  -0.9605  0.3156  0.6727
0.0227478  0.130253  0.645731  3.61534  0.982223  -1.1425  0.3156  0.6727
0.0227923  0.128815  0.552653  3.34616  0.934721  -1.0385  0.3156  0.6727
0.0228313  0.118273  0.667632  3.32141  0.943884  -1.1795  0.3156  0.6727
0.0228813  0.110845  0.753867  2.56647  0.932551  -0.9025  0.3156  0.6727
0.0229425  0.110006  0.764817  3.55346  0.928211  -1.0115  0.3156  0.6727
0.0229982  0.108569  0.686795  3.13577  0.969202  -1.0005  0.3156  0.6727
0.0230371  0.129474  0.717593  2.74593  0.924594  -1.1535  0.3156  0.6727
0.023115  0.122765  0.78398  3.18837  0.920977  -0.8925  0.3156  0.6727
0.0231483  0.118872  0.799037  2.82946  0.976918  -0.9235  0.3156  0.6727
0.0232429  0.120848  0.625884  3.4823  0.965826  -0.8635  0.3156  0.6727
0.0233041  0.121148  0.677214  2.62526  1.00055  -1.0915  0.3156  0.6727
0.0233486  0.124023  0.615618  2.52935  0.941473  -0.9705  0.3156  0.6727
0.0211903  0.118452  0.788087  3.52252  0.980776  -1.1415  0.3156  0.6727
0.021207  0.114439  0.613565  2.63145  0.994279  -0.9735  0.3156  0.6727
0.0212571  0.110665  0.651207  3.28119  0.974989  -1.0745  0.3156  0.6727
0.0213405  0.131331  0.641625  3.31522  1.00199  -1.0085  0.3156  0.6727
0.0213906  0.131031  0.634781  2.95322  0.935927  -0.9695  0.3156  0.6727
0.0214184  0.115158  0.570447  3.19765  0.951841  -0.8255  0.3156  0.6727
0.0215185  0.117554  0.716225  3.59678  0.953288  -0.8325  0.3156  0.6727
0.0215686  0.128575  0.598508  3.66794  0.940749  -1.0825  0.3156  0.6727
0.0215908  0.128935  0.710065  2.69333  0.991385  -1.1075  0.3156  0.6727
0.021691  0.123664  0.586189  2.51697  0.958834  -0.8585  0.3156  0.6727
0.0217021  0.112822  0.784665  3.56274  0.922906  -1.0395  0.3156  0.6727
0.0217744  0.116236  0.621777  3.4792  0.919048  -0.9985  0.3156  0.6727
0.0218412  0.10803  0.725806  2.88206  1.01019  -0.8995  0.3156  0.6727
0.0218745  0.130133  0.80109  3.26262  0.999584  -0.8815  0.3156  0.6727
0.0219468  0.115697  0.734703  2.57576  0.96655  -1.0565  0.3156  0.6727
0.0219802  0.123244  0.549915  3.44826  0.983911  -0.9375  0.3156  0.6727
0.0220748  0.124562  0.746338  3.16362  0.934239  -1.1515  0.3156  0.6727
0.0220859  0.12588  0.77303  3.02748  0.925076  -0.8445  0.3156  0.6727
0.0221582  0.116895  0.816147  3.11102  0.981982  -0.9275  0.3156  0.6727
0.0222027  0.119051  0.646416  3.34926  0.9774  -1.1945  0.3156  0.6727
0.0222639  0.113361  0.556075  2.76449  0.930622  -0.9885  0.3156  0.6727
0.0223251  0.111863  0.664895  2.66548  0.946054  -0.8055  0.3156  0.6727
0.022364  0.129534  0.739494  3.71125  0.970649  -1.0665  0.3156  0.6727
0.0224642  0.121507  0.625199  2.86969  1.01212  -1.0485  0.3156  0.6727
0.0225031  0.109288  0.591664  3.62153  0.967755  -0.9575  0.3156  0.6727
0.0225698  0.127078  0.697061  2.54172  0.918325  -1.0255  0.3156  0.6727
0.0225865  0.108748  0.762764  3.24406  0.956422  -1.1225  0.3156  0.6727
0.02267  0.126599  0.689533  2.82328  0.986563  -0.8185  0.3156  0.6727
0.0227145  0.111384  0.659419  2.78615  0.927005  -1.1765  0.3156  0.6727
0.022759  0.122645  0.562235  3.13267  0.933033  -1.1675  0.3156  0.6727
0.022848  0.109827  0.608089  2.99345  1.00344  -0.8725  0.3156  0.6727
0.0228869  0.127857  0.777136  3.08936  1.00682  -1.1125  0.3156  0.6727
0.0229592  0.125401  0.671739  2.61288  0.973301  -1.1885  0.3156  0.6727
0.0230093  0.112582  0.757289  2.49531  0.988733  -0.9045  0.3156  0.6727
0.023076  0.121687  0.576607  3.05532  0.963656  -0.9465  0.3156  0.6727
0.0231317  0.11402  0.703221  3.38329  0.997896  -1.0195  0.3156  0.6727
0.023165  0.119471  0.794246  2.73664  0.938579  -0.8615  0.3156  0.6727
0.0232095  0.120609  0.809303  2.91919  0.949671  -1.0965  0.3156  0.6727
0.0232652  0.11983  0.720331  3.53799  0.944848  -0.9185  0.3156  0.6727
0.0233597  0.125041  0.679267  3.41423  0.961245  -1.1325  0.3156  0.6727
0.0211737  0.116775  0.555391  3.15124  0.984634  -0.9675  0.3156  0.6727
0.0212348  0.118991  0.793562  2.53244  0.943402  -1.0155  0.3156  0.6727
0.0212849  0.113301  0.65326  2.8109  0.948947  -1.0265  0.3156  0.6727
0.0213072  0.12552  0.583451  3.35854  0.931586  -0.9455  0.3156  0.6727
0.0214017  0.124981  0.733335  3.50396  1.00658  -1.1085  0.3156  0.6727
0.0214351  0.11384  0.80725  3.40804  0.962692  -1.0075  0.3156  0.6727
0.0215074  0.129354  0.682005  3.3245  0.929899  -1.1525  0.3156  0.6727
0.0215408  0.122945  0.726491  2.69023  0.94099  -0.8045  0.3156  0.6727
0.0215853  0.120549  0.707327  2.913  0.997172  -0.9285  0.3156  0.6727
0.021652  0.122585  0.7217  2.78305  0.966067  -1.1925  0.3156  0.6727
0.0217299  0.123604  0.690217  3.64628  0.968237  -0.9345  0.3156  0.6727
0.0217967  0.111923  0.786033  3.25953  1.00103  -1.1865  0.3156  0.6727
0.0218078  0.129773  0.620409  3.38638  1.00826  -0.8565  0.3156  0.6727
0.0218968  0.108808  0.614249  3.30594  0.980535  -0.8165  0.3156  0.6727
0.0219246  0.12582  0.548547  2.8604  0.945813  -1.1365  0.3156  0.6727
0.0220136  0.116955  0.569763  2.83875  0.936409  -0.8345  0.3156  0.6727
0.0220525  0.124322  0.800406  3.60296  0.954011  -1.1275  0.3156  0.6727
0.022097  0.131451  0.623831  2.74902  0.969443  -0.8695  0.3156  0.6727
0.0221638  0.115936  0.812725  3.1729  0.93882  -0.8265  0.3156  0.6727
0.0222138  0.110426  0.637519  2.71498  1.01116  -0.9875  0.3156  0.6727
0.0223028  0.127377  0.814778  2.90681  0.97306  -0.9125  0.3156  0.6727
0.0223307  0.10809  0.666263  3.48848  0.989698  -1.0455  0.3156  0.6727
0.0224085  0.118332  0.673792  2.48603  0.955217  -0.9525  0.3156  0.6727
0.0224475  0.130792  0.605352  3.67413  0.952323  -1.0375  0.3156  0.6727
0.022492  0.128456  0.647785  2.97488  0.924112  -0.9995  0.3156  0.6727
0.0225587  0.127737  0.760711  3.54108  0.926041  -0.8775  0.3156  0.6727
0.022631  0.114858  0.563603  3.20074  0.976677  -1.1745  0.3156  0.6727
0.0226755  0.117793  0.69843  3.56583  0.9217  -1.0555  0.3156  0.6727
0.0227367  0.121268  0.580713  2.53863  0.98801  -1.0975  0.3156  0.6727
0.0227812  0.109707  0.692955  3.10792  0.933515  -0.8955  0.3156  0.6727
0.0228146  0.130492  0.752498  2.62216  0.961727  -1.1195  0.3156  0.6727
0.0228702  0.126778  0.662157  3.23478  0.995243  -1.0655  0.3156  0.6727
0.0229258  0.113061  0.588926  3.03986  0.917842  -1.0865  0.3156  0.6727
0.0229759  0.12007  0.777821  2.65929  0.920012  -1.1455  0.3156  0.6727
0.0230482  0.119351  0.71554  3.70197  0.998378  -0.9035  0.3156  0.6727
0.0230872  0.109168  0.743601  2.59432  0.959557  -1.0775  0.3156  0.6727
0.0231928  0.112103  0.59577  2.94704  0.974266  -0.9715  0.3156  0.6727
0.0231984  0.115218  0.754551  3.46373  0.981499  -1.1635  0.3156  0.6727
0.023254  0.121926  0.632728  3.0151  1.00392  -0.8435  0.3156  0.6727
0.0233097  0.111025  0.768239  3.08008  0.991144  -0.8895  0.3156  0.6727
0.0211458  0.127797  0.650522  2.96251  0.973783  -1.0135  0.3156  0.6727
0.0212293  0.108868  0.734019  2.73974  0.977882  -0.9315  0.3156  0.6727
0.0212738  0.115038  0.770977  2.6036  0.98174  -1.1555  0.3156  0.6727
0.0213517  0.118692  0.585504  2.99654  0.919771  -0.9205  0.3156  0.6727
0.0213683  0.111504  0.610827  2.85731  0.996449  -1.1215  0.3156  0.6727
0.0214462  0.124382  0.727175  2.90063  0.916396  -1.0055  0.3156  0.6727
0.0214907  0.116176  0.648469  3.30903  0.979329  -0.8875  0.3156  0.6727
0.0215575  0.110186  0.781927  3.54727  0.93665  -0.8655  0.3156  0.6727
0.0216242  0.129234  0.560181  3.42042  0.958592  -0.8535  0.3156  0.6727
0.0216632  0.112762  0.568394  2.65001  0.964862  -0.9135  0.3156  0.6727
0.0217132  0.123364  0.798353  3.19456  0.971131  -1.1845  0.3156  0.6727
0.02178  0.131271  0.751129  3.44517  0.974748  -0.9775  0.3156  0.6727
0.0218356  0.110725  0.666948  3.31213  0.942196  -1.1065  0.3156  0.6727
0.0219023  0.124862  0.618355  2.52625  0.967996  -1.1375  0.3156  0.6727
0.0219635  0.112342  0.721015  2.57266  0.929416  -0.9835  0.3156  0.6727
0.0219747  0.122406  0.70459  3.08317  1.01188  -1.0895  0.3156  0.6727
0.022047  0.128216  0.594401  3.21931  0.921218  -1.1135  0.3156  0.6727
0.022136  0.129953  0.812041  2.80781  0.949189  -1.0325  0.3156  0.6727
0.0221749  0.109407  0.764133  3.35544  0.988492  -0.9615  0.3156  0.6727
0.0222361  0.121986  0.564972  2.92538  1.00368  -0.9015  0.3156  0.6727
0.0222862  0.117254  0.712118  2.55719  0.985598  -0.8175  0.3156  0.6727
0.0223473  0.118512  0.57866  3.50086  1.00706  -1.1755  0.3156  0.6727
0.0224141  0.114559  0.803143  2.77996  0.950635  -1.1465  0.3156  0.6727
0.0224419  0.119291  0.551969  3.61225  0.95377  -0.9415  0.3156  0.6727
0.0225198  0.120129  0.627937  3.67722  1.00851  -0.8915  0.3156  0.6727
0.0225309  0.123963  0.693639  3.02439  0.944366  -0.8035  0.3156  0.6727
0.0225977  0.121447  0.674476  3.70507  0.961486  -1.0995  0.3156  0.6727
0.0226867  0.113421  0.684058  2.48293  0.993556  -1.0585  0.3156  0.6727
0.0227256  0.126718  0.778505  3.57821  0.998619  -0.8395  0.3156  0.6727
0.0227868  0.108329  0.600561  3.15743  1.00079  -1.0475  0.3156  0.6727
0.0228424  0.130073  0.657366  3.11411  0.964379  -1.1995  0.3156  0.6727
0.0229036  0.116356  0.8182  3.46992  0.95594  -1.0765  0.3156  0.6727
0.0229703  0.120429  0.708696  3.05842  0.990421  -0.9515  0.3156  0.6727
0.0229926  0.111085  0.604667  2.83565  0.931345  -0.8275  0.3156  0.6727
0.0230427  0.127258  0.757973  3.3771  0.923629  -1.1605  0.3156  0.6727
0.0231261  0.1139  0.791509  3.25334  0.945331  -0.8465  0.3156  0.6727
0.0231762  0.117494  0.640941  3.14196  0.939785  -1.0205  0.3156  0.6727
0.0232151  0.126179  0.631359  3.6339  0.92797  -0.8765  0.3156  0.6727
0.023293  0.12558  0.741547  2.67476  0.93448  -0.9925  0.3156  0.6727
0.0233375  0.130852  0.686111  2.7088  0.991868  -1.0645  0.3156  0.6727
0.0211792  0.12594  0.779189  3.22859  0.942437  -1.1145  0.3156  0.6727
0.021246  0.109946  0.731281  3.38948  0.974024  -0.8305  0.3156  0.6727
0.0212627  0.114619  0.612196  3.60606  0.946536  -1.0855  0.3156  0.6727
0.0213127  0.120728  0.638887  2.88516  0.954734  -0.9085  0.3156  0.6727
0.021385  0.125101  0.705959  3.5349  1.00465  -0.9325  0.3156  0.6727
0.0214685  0.117913  0.763448  3.275  0.920495  -0.8625  0.3156  0.6727
0.0214963  0.109587  0.699799  3.51014  1.00585  -1.0365  0.3156  0.6727
0.021563  0.111803  0.820938  2.82637  0.959316  -0.9725  0.3156  0.6727
0.0216298  0.130193  0.671054  3.48539  0.935444  -0.8485  0.3156  0.6727
0.0216854  0.119231  0.566341  3.00582  0.97523  -1.1385  0.3156  0.6727
0.0217188  0.129055  0.767555  2.61598  0.932792  -0.9165  0.3156  0.6727
0.0217633  0.122466  0.787402  2.92847  0.978847  -0.8075  0.3156  0.6727
0.0218133  0.124203  0.794931  2.52006  0.969925  -1.1015  0.3156  0.6727
0.0218634  0.131211  0.696377  2.73355  0.993073  -0.9545  0.3156  0.6727
0.0219413  0.129414  0.6471  3.31832  1.00151  -1.1445  0.3156  0.6727
0.0220192  0.110306  0.658735  3.09864  0.921941  -0.9825  0.3156  0.6727
0.0220692  0.113121  0.756604  2.59123  0.924835  -0.8235  0.3156  0.6727
0.0220915  0.112223  0.716909  2.54482  0.937615  -1.1565  0.3156  0.6727
0.0221693  0.116476  0.592348  2.47984  0.988974  -0.9635  0.3156  0.6727
0.0222083  0.118572  0.814094  3.44207  0.994761  -1.0985  0.3156  0.6727
0.0222528  0.123065  0.628621  3.37091  0.940026  -1.0295  0.3156  0.6727
0.0223529  0.123783  0.780558  3.68959  0.962933  -0.9255  0.3156  0.6727
0.0223696  0.114259  0.742916  2.85112  1.01164  -1.0445  0.3156  0.6727
0.0224697  0.110905  0.655997  3.64009  0.96028  -1.1725  0.3156  0.6727
0.0224808  0.115577  0.669001  3.20693  0.987527  -0.8545  0.3156  0.6727
0.0225754  0.121867  0.723753  3.0677  0.966308  -1.1875  0.3156  0.6727
0.0226143  0.117314  0.63615  3.66484  1.00802  -1.0515  0.3156  0.6727
0.0226422  0.128635  0.608774  2.68095  0.944125  -1.1905  0.3156  0.6727
0.02272  0.121208  0.73881  2.96869  0.91736  -1.0175  0.3156  0.6727
0.0227979  0.127437  0.569079  2.77068  0.982464  -0.8745  0.3156  0.6727
0.0228368  0.118931  0.621093  3.29975  0.929175  -0.8125  0.3156  0.6727
0.0229092  0.108928  0.577291  2.78924  0.951359  -1.1285  0.3156  0.6727
0.0229537  0.130612  0.751813  3.14505  0.986081  -0.8975  0.3156  0.6727
0.022987  0.128036  0.554706  3.57512  0.968479  -0.9405  0.3156  0.6727
0.0230705  0.108269  0.68132  3.16671  0.99669  -1.1655  0.3156  0.6727
0.0231205  0.113481  0.551284  3.41732  0.949912  -1.0065  0.3156  0.6727
0.0231873  0.116116  0.688164  2.64073  0.956663  -0.8855  0.3156  0.6727
0.0232318  0.125341  0.804512  2.69642  0.981017  -1.0615  0.3156  0.6727
0.0232874  0.12001  0.597139  3.03367  0.99886  -1.0725  0.3156  0.6727
0.023343  0.126659  0.587557  2.97797  0.926523  -0.9955  0.3156  0.6727
0.0211625  0.128396  0.582082  2.95632  0.922665  -1.1055  0.3156  0.6727
0.0212237  0.121567  0.653944  3.17909  0.974507  -1.1715  0.3156  0.6727
0.0213016  0.11953  0.799721  3.0182  0.99452  -1.0675  0.3156  0.6727
0.0213572  0.118392  0.694324  3.36163  0.918083  -1.1355  0.3156  0.6727
0.0213628  0.129594  0.710749  3.11721  0.989215  -0.8935  0.3156  0.6727
0.0214573  0.116535  0.773714  2.75211  1.00947  -0.8335  0.3156  0.6727
0.0215241  0.108209  0.755235  3.39567  0.964138  -1.1245  0.3156  0.6727
0.0215352  0.111264  0.67037  2.99035  0.948465  -0.8205  0.3156  0.6727
0.0216353  0.120369  0.789455  3.637  0.939544  -0.9485  0.3156  0.6727
0.0216743  0.115757  0.642309  3.69578  0.980294  -1.0025  0.3156  0.6727
0.0217077  0.129294  0.5506  2.9161  0.971613  -0.9815  0.3156  0.6727
0.0217855  0.118812  0.805197  2.77686  0.926764  -0.9225  0.3156  0.6727
0.0218578  0.109767  0.630675  2.65311  0.925799  -1.0875  0.3156  0.6727
0.0219135  0.111684  0.602614  3.20384  1.01236  -1.1105  0.3156  0.6727
0.021919  0.124921  0.662841  2.52316  0.941955  -1.0165  0.3156  0.6727
0.022008  0.114379  0.556759  3.23168  0.945089  -0.9765  0.3156  0.6727
0.0220358  0.120788  0.679951  2.5015  1.00031  -1.0225  0.3156  0.6727
0.0221082  0.126239  0.565657  3.58131  0.984152  -1.1505  0.3156  0.6727
0.0221471  0.110366  0.737441  2.68405  0.978365  -1.1965  0.3156  0.6727
0.0222305  0.122046  0.619724  2.89134  0.968961  -0.8025  0.3156  0.6727
0.0222806  0.131091  0.714171  3.04914  0.983187  -1.0955  0.3156  0.6727
0.022314  0.13169  0.744969  3.12958  0.931828  -0.9565  0.3156  0.6727
0.0223918  0.108629  0.703905  2.58813  0.966791  -0.9335  0.3156  0.6727
0.0224197  0.123424  0.815463  3.29356  0.971854  -0.8115  0.3156  0.6727
0.0225142  0.123184  0.675845  3.68031  0.947501  -0.8415  0.3156  0.6727
0.022581  0.126898  0.599877  3.33379  1.00489  -0.9175  0.3156  0.6727
0.0226255  0.130552  0.579345  3.25025  0.935203  -0.8835  0.3156  0.6727
0.0226644  0.109347  0.719647  3.49158  0.959075  -0.8645  0.3156  0.6727
0.0227033  0.117075  0.729228  3.07079  0.956181  -1.0435  0.3156  0.6727
0.0228035  0.117853  0.688849  2.86659  0.919289  -0.8555  0.3156  0.6727
0.0228202  0.122346  0.760026  3.54418  1.00296  -1.0345  0.3156  0.6727
0.022898  0.115278  0.810672  2.60051  0.996931  -1.0525  0.3156  0.6727
0.0229203  0.127916  0.644363  3.43898  0.929657  -1.1805  0.3156  0.6727
0.0230204  0.124263  0.76687  2.80471  1.00754  -0.8735  0.3156  0.6727
0.0230816  0.12576  0.609458  2.83256  0.961004  -1.0735  0.3156  0.6727
0.0231372  0.11378  0.590979  3.4297  0.991627  -0.9665  0.3156  0.6727
0.0231817  0.127557  0.782611  3.59987  0.951118  -0.9965  0.3156  0.6727
0.0232207  0.112462  0.624515  2.72117  0.986804  -1.1405  0.3156  0.6727
0.0232596  0.114918  0.571132  2.56028  0.953529  -0.9065  0.3156  0.6727
0.0233263  0.113001  0.747023  3.52561  0.937132  -1.1615  0.3156  0.6727
0.0211681  0.111324  0.574554  2.7057  0.95811  -1.1315  0.3156  0.6727
0.0212182  0.111983  0.768923  3.09245  1.00175  -0.9395  0.3156  0.6727
0.0212682  0.130372  0.744285  2.89444  0.94943  -1.0185  0.3156  0.6727
0.021335  0.127317  0.668317  3.58749  0.972819  -1.0805  0.3156  0.6727
0.0213962  0.124502  0.649838  3.27191  0.967032  -0.8225  0.3156  0.6727
0.0214518  0.120309  0.759342  2.53553  1.0073  -1.0705  0.3156  0.6727
0.021513  0.11354  0.701168  2.99963  0.983669  -1.1915  0.3156  0.6727
0.0215797  0.121807  0.599192  2.84184  0.998137  -1.0245  0.3156  0.6727
0.0216187  0.117134  0.819569  3.42351  0.965344  -0.8505  0.3156  0.6727
0.0216465  0.108988  0.575923  3.36472  0.989456  -0.9945  0.3156  0.6727
0.0217243  0.128156  0.640256  2.59741  0.921459  -0.8905  0.3156  0.6727
0.0218022  0.130672  0.795615  3.64937  0.942678  -0.8805  0.3156  0.6727
